7.639,28.434,11.353,14.316,19.903,6.29,23.433,8.765,8.327,20.192,8.011,16.431,16.431,38.004,28.434,3.781,8.765,21.581,11.254,14.891,10.538,22.666,11.128,21.581,9.571,5.864,11.254,12.147,14.869,11.44,11.418,11.875
8.214,28.575,10.919,11.693,20.045,22.828,20.848,11.834,19.311,4.48,9.039,13.846,13.846,22.293,28.575,11.851,11.834,8.609,8.67,6.98,9.894,20.081,8.544,8.609,7.221,16.554,8.67,10.274,15.011,8.856,9.207,10.003
10.659,31.418,13.762,14.536,22.888,20.882,23.691,13.842,21.159,8.693,11.09,16.689,16.689,16.459,31.418,13.772,13.842,12.707,11.513,4.331,12.737,22.924,11.387,12.707,10.064,19.198,11.513,13.117,17.854,11.699,12.05,12.846
4.409,24.357,6.701,7.475,15.827,14.517,16.63,6.901,14.209,9.852,4.107,9.628,9.628,27.664,24.357,6.918,6.901,13.98,4.452,4.272,5.676,15.863,4.326,13.98,3.003,12.948,4.452,6.056,10.793,4.638,4.989,5.785
7.325,27.686,10.03,8.683,19.156,21.938,17.838,10.945,18.253,6.084,8.15,10.836,10.836,23.897,27.686,10.962,10.945,8.828,6.354,7.271,9.005,17.071,5.952,8.828,6.332,15.665,6.354,9.385,14.122,6.538,7.505,9.114
7.681,28.301,11.221,12.197,19.771,12.286,21.351,4.969,12.563,15.829,8.112,14.35,14.35,33.641,28.301,10.793,4.969,20.061,9.178,4.808,10.406,20.584,9.112,20.061,7.677,16.22,9.178,10.8,14.737,9.364,9.715,10.455
5.624,25.985,8.329,7.711,17.455,20.238,16.866,9.244,16.552,7.678,6.449,9.864,9.864,25.491,25.985,9.261,9.244,10.202,6.08,5.302,7.304,16.099,4.98,10.202,4.631,13.964,6.08,7.684,12.421,6.266,6.617,7.413
9.102,29.722,12.642,13.619,21.192,18.185,22.773,9.23,16.547,14.037,9.411,15.772,15.772,22.575,29.722,12.215,9.23,24.218,10.6,3.155,11.827,22.006,10.534,24.218,9.099,17.641,10.6,12.222,16.158,10.786,11.137,11.877
16.239,38.2,17.742,14.253,29.38,30.852,17.149,19.859,31.129,4.326,17.064,15.296,15.296,12.707,38.2,19.876,19.859,8.856,14.113,15.004,17.919,17.82,13.711,8.856,14.56,24.579,14.113,15.734,20.023,14.297,15.264,18.028
14.806,37.293,20.213,21.189,28.763,7.164,30.343,5.957,3.933,24.821,12.302,23.342,23.342,34.555,37.293,8.426,5.957,31.788,18.17,15.541,19.398,29.576,18.104,31.788,16.669,13.886,18.17,19.792,23.729,18.356,18.707,19.808
16.39,9.323,18.357,18.874,9.123,20.938,18.753,23.422,25.961,28.424,16.762,18.927,18.927,43.005,9.323,17.643,23.422,28.419,20.54,23.143,15.133,17.985,19.36,28.419,17.803,11.353,20.54,18.566,13.989,20.489,16.062,15.576
14.284,25.966,9.522,7.914,16.02,25.914,10.621,17.746,25.061,8.508,14.255,7.076,7.076,20.944,25.966,17.601,17.746,2.328,10.322,18.151,10.337,11.292,9.92,2.328,11.047,22.364,10.322,9.716,11.803,10.506,10.983,10.319
17.593,26.282,11.827,11.406,17.462,29.874,5.231,21.055,28.37,13.238,17.564,9.073,9.073,19.114,26.282,20.91,21.055,5.346,13.631,21.46,12.643,5.901,13.229,5.346,14.356,24.796,13.631,12.022,14.109,13.815,14.292,12.624
18.948,36.639,21.653,17.946,27.819,33.561,15.588,22.568,30.045,7.315,19.773,18.663,18.663,9.11,36.639,22.585,22.568,12.223,17.806,17.713,20.628,16.259,17.404,12.223,17.955,27.288,17.321,21.008,25.745,17.59,19.941,20.737
10.162,13.027,7.768,8.285,3.437,23.323,15.482,17.194,22.566,22.196,10.534,8.338,8.338,40.008,13.027,15.3,17.194,18.614,9.951,16.915,8.905,14.714,13.132,18.614,11.575,11.775,9.951,7.977,3.007,9.9,9.1,9.348
17.679,21.325,12.065,11.492,12.505,29.96,0.392,21.142,28.456,17.544,17.65,9.311,9.311,24.645,21.325,20.996,21.142,10.059,13.717,21.546,12.881,0.945,13.315,10.059,14.442,25.735,13.717,12.26,14.0,13.901,14.378,12.862
12.242,22.075,10.759,13.06,13.255,17.524,22.107,18.591,17.327,24.276,12.614,13.113,13.113,42.088,22.075,11.329,18.591,32.183,15.338,18.995,10.985,21.339,15.212,32.183,13.655,5.039,15.338,11.578,10.386,12.781,11.914,11.428
22.073,0.494,19.678,20.195,10.596,40.394,20.846,29.105,34.671,34.107,23.037,20.248,20.248,59.019,0.494,27.211,29.105,30.512,21.861,28.826,20.816,20.078,25.043,30.512,23.486,25.153,21.861,19.887,15.31,21.81,21.01,21.259
6.126,26.321,8.665,9.439,17.791,17.866,18.594,9.222,18.143,9.353,6.435,11.592,11.592,27.165,26.321,9.903,9.222,13.481,6.416,2.192,7.64,17.827,6.29,13.481,4.967,14.3,6.416,8.02,12.757,6.602,6.953,7.749
18.297,30.308,12.531,12.11,21.488,33.774,9.257,21.759,29.074,9.492,18.268,9.777,9.777,17.293,30.308,21.614,21.759,1.767,14.335,22.164,13.347,9.928,13.933,1.767,15.06,26.377,14.335,12.726,14.813,14.519,14.996,13.328
12.804,32.965,15.885,16.861,24.435,11.269,26.015,1.972,9.631,20.493,8.356,19.014,19.014,30.227,32.965,7.102,1.972,27.46,13.842,11.213,15.07,25.248,13.776,27.46,12.341,16.076,13.842,15.464,19.401,14.028,14.379,15.48
17.382,38.002,20.922,21.936,29.472,7.388,31.052,10.656,4.246,25.53,17.813,24.051,24.051,43.342,38.002,11.409,10.656,29.762,18.879,14.509,20.107,30.285,18.813,29.762,17.378,16.014,18.879,20.501,24.274,19.065,19.416,20.156
7.574,27.735,10.044,11.631,19.205,18.435,20.786,9.48,16.797,9.953,7.545,13.784,13.784,20.544,27.735,10.891,9.48,14.081,8.612,1.506,9.019,20.019,7.669,14.081,6.346,15.653,8.612,9.399,14.171,8.798,9.149,9.128
11.701,27.616,15.415,19.173,18.796,10.108,28.058,14.065,15.131,24.254,12.073,21.326,21.326,42.066,27.616,8.963,14.065,26.204,15.316,18.953,14.6,27.29,15.19,26.204,13.633,3.57,15.316,16.209,14.855,15.502,15.853,15.01
6.171,23.217,7.652,13.643,14.687,8.907,21.965,8.716,10.765,18.724,6.543,15.796,15.796,36.536,23.217,3.614,8.716,20.674,9.786,13.423,6.837,21.198,9.66,20.674,8.103,3.941,9.786,10.679,9.652,9.972,10.323,7.28
6.178,26.973,9.892,12.149,18.442,8.687,21.971,6.182,8.565,18.73,6.55,14.969,14.969,36.542,26.973,1.08,6.182,20.119,9.792,13.43,9.077,21.204,9.666,20.119,8.109,5.74,9.792,10.685,13.408,9.978,9.956,10.413
15.323,17.556,9.472,9.136,7.967,27.604,5.575,18.786,26.1,19.051,15.294,5.854,5.854,29.828,17.556,18.64,18.786,12.288,11.361,19.19,10.287,4.808,10.959,12.288,12.086,17.788,11.361,9.681,8.225,11.545,12.022,10.262
2.952,23.747,6.666,8.924,15.216,10.999,18.746,6.148,12.014,15.505,3.324,11.744,11.744,33.317,23.747,2.975,6.148,16.894,6.567,10.203,5.851,17.979,6.441,16.894,4.884,6.558,6.567,7.46,10.182,6.753,6.731,7.188
16.393,19.065,19.69,21.991,17.652,14.18,26.914,21.748,19.183,28.946,16.765,22.044,22.044,40.476,19.065,17.783,21.748,36.58,20.008,23.417,19.915,26.146,19.882,36.58,18.325,7.488,20.008,20.509,19.316,20.194,20.545,20.358
5.278,17.729,1.102,1.872,9.199,18.482,10.908,11.814,17.877,12.962,5.65,2.43,2.43,34.12,17.729,10.417,11.814,12.706,3.538,12.219,1.917,10.141,3.841,12.706,5.09,12.071,3.538,1.436,3.566,2.926,2.559,1.892
7.124,20.083,3.148,0.938,11.553,19.405,11.82,10.587,17.706,10.191,7.095,2.436,2.436,28.267,20.083,10.441,10.587,9.236,3.163,10.991,3.963,11.053,2.761,9.236,3.887,14.327,3.163,2.684,5.92,3.347,3.824,3.312
16.357,9.155,11.81,10.722,5.77,37.362,7.118,22.867,30.181,24.27,16.729,9.177,9.177,31.371,9.155,22.721,22.867,16.785,15.442,23.271,12.625,6.351,15.04,16.785,16.167,22.121,15.442,12.019,9.904,15.626,13.142,12.6
16.336,35.619,18.917,20.627,27.089,4.303,29.744,10.216,2.123,25.868,14.224,22.742,22.742,43.68,35.619,9.64,10.216,27.892,17.57,20.393,18.102,28.977,17.504,27.892,16.453,14.953,17.57,20.844,21.891,17.756,18.231,18.134
12.083,10.444,9.688,10.205,0.855,32.447,12.899,19.115,24.681,24.117,12.455,7.914,7.914,51.072,10.444,17.221,19.115,15.318,11.871,18.836,10.826,12.131,15.053,15.318,13.496,17.206,11.871,9.897,4.989,11.82,11.02,11.269
6.962,20.107,5.812,9.217,11.577,13.48,22.237,13.311,15.929,18.996,7.334,9.27,9.27,36.808,20.107,8.89,13.311,20.385,10.058,13.715,4.997,21.47,9.932,20.385,8.375,5.559,10.058,6.041,6.542,6.793,6.426,5.44
14.695,35.401,16.82,12.192,26.581,28.151,14.351,20.875,26.672,5.687,15.004,14.066,14.066,13.26,35.401,19.212,20.875,4.274,11.57,16.021,14.389,15.021,11.168,4.274,12.62,22.63,11.57,13.794,19.102,12.357,12.231,14.499
13.638,34.258,17.178,18.155,25.728,22.192,27.309,13.237,15.901,18.239,13.947,20.308,20.308,25.897,34.258,16.751,13.237,22.253,15.136,7.691,16.363,26.542,15.07,22.253,13.635,22.177,15.136,16.758,20.694,15.322,15.673,16.413
12.405,32.766,15.11,15.884,24.236,27.457,21.446,16.025,25.819,5.752,13.23,18.037,18.037,13.026,32.766,16.042,16.025,11.433,12.861,8.568,14.085,24.272,12.735,11.433,11.412,20.745,12.861,14.465,19.202,13.047,13.398,14.194
18.057,6.93,15.662,16.179,4.519,33.764,14.216,25.089,30.461,30.091,18.429,16.232,16.232,38.468,6.93,23.195,25.089,23.882,17.845,24.81,16.8,13.448,21.027,23.882,19.47,18.523,17.845,15.871,11.294,17.794,16.994,17.243
10.038,23.865,6.564,4.72,15.335,22.319,14.676,13.501,20.62,6.874,10.009,6.217,6.217,25.284,23.865,13.355,13.501,6.435,6.077,13.905,7.275,13.909,5.675,6.435,6.801,17.241,6.077,6.1,9.702,6.261,6.738,6.735
6.683,26.844,10.142,10.799,18.314,10.006,19.916,1.341,10.283,15.395,5.057,12.914,12.914,33.207,26.844,3.803,1.341,18.064,7.742,9.263,9.327,19.149,7.676,18.064,6.159,11.145,7.742,9.282,13.116,7.928,8.197,9.359
13.005,33.366,15.71,12.612,24.836,27.619,18.07,16.625,24.102,1.906,13.83,16.954,16.954,18.059,33.366,16.642,16.625,9.777,13.461,11.771,14.685,18.741,11.585,9.777,12.012,21.345,13.461,15.065,19.802,13.647,13.998,14.794
10.863,31.484,13.479,15.38,22.954,21.787,24.535,12.832,20.149,10.479,11.172,17.533,17.533,17.07,31.484,13.976,12.832,14.493,11.23,4.207,12.454,23.768,11.104,14.493,9.781,19.402,11.23,12.834,17.92,11.416,11.767,12.563
16.978,37.139,20.437,21.074,28.609,14.289,30.19,10.284,11.147,24.668,16.95,23.188,23.188,42.48,37.139,20.296,10.284,28.339,18.016,13.647,19.622,29.423,17.95,28.339,16.516,25.058,18.016,19.65,23.411,18.202,18.677,19.654
13.765,25.447,9.003,7.395,15.501,24.562,12.28,17.227,24.542,7.826,13.736,6.557,6.557,22.603,25.447,17.082,17.227,3.987,9.803,17.632,9.818,12.726,9.401,3.987,10.528,21.845,9.803,9.197,11.284,9.987,10.464,9.8
10.087,19.836,3.392,2.491,8.57,22.368,8.229,13.549,20.864,13.815,10.058,0.638,0.638,27.183,19.836,13.404,13.549,10.027,4.629,13.954,4.207,7.462,5.723,10.027,6.85,18.167,4.629,3.586,5.673,4.578,4.709,4.189
11.834,18.101,5.37,5.648,8.512,24.116,7.021,15.297,22.416,17.299,11.805,2.616,2.616,25.534,18.101,15.151,15.297,8.31,7.873,15.702,6.185,6.254,7.471,8.31,8.598,19.038,7.873,5.565,8.77,8.057,8.534,6.167
